Country,date,total_cases_per_million,new_cases_smoothed_per_million,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand
Czech Republic,1/29/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,1/30/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,1/31/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/1/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/2/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/3/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/4/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/5/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/6/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/7/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/8/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/9/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/10/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/11/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/12/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/13/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/14/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/15/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/16/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/17/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/18/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/19/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/20/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/21/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/22/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/23/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/24/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/25/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/26/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/27/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/28/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,2/29/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,3/1/2020,,0,137.176,43.3,32605.906,6.63
Czech Republic,3/2/2020,0.28,0.04,137.176,43.3,32605.906,6.63
Czech Republic,3/3/2020,0.467,0.067,137.176,43.3,32605.906,6.63
Czech Republic,3/4/2020,0.467,0.067,137.176,43.3,32605.906,6.63
Czech Republic,3/5/2020,0.747,0.107,137.176,43.3,32605.906,6.63
Czech Republic,3/6/2020,1.121,0.16,137.176,43.3,32605.906,6.63
Czech Republic,3/7/2020,1.774,0.253,137.176,43.3,32605.906,6.63
Czech Republic,3/8/2020,2.428,0.347,137.176,43.3,32605.906,6.63
Czech Republic,3/9/2020,2.988,0.387,137.176,43.3,32605.906,6.63
Czech Republic,3/10/2020,3.735,0.467,137.176,43.3,32605.906,6.63
Czech Republic,3/11/2020,5.883,0.774,137.176,43.3,32605.906,6.63
Czech Republic,3/12/2020,8.778,1.147,137.176,43.3,32605.906,6.63
Czech Republic,3/13/2020,10.832,1.387,137.176,43.3,32605.906,6.63
Czech Republic,3/14/2020,14.007,1.748,137.176,43.3,32605.906,6.63
Czech Republic,3/15/2020,19.983,2.508,137.176,43.3,32605.906,6.63
Czech Republic,3/16/2020,27.827,3.548,137.176,43.3,32605.906,6.63
Czech Republic,3/17/2020,32.123,4.055,137.176,43.3,32605.906,6.63
Czech Republic,3/18/2020,40.527,4.949,137.176,43.3,32605.906,6.63
Czech Republic,3/19/2020,48.744,5.709,137.176,43.3,32605.906,6.63
Czech Republic,3/20/2020,64.805,7.71,137.176,43.3,32605.906,6.63
Czech Republic,3/21/2020,84.415,10.058,137.176,43.3,32605.906,6.63
Czech Republic,3/22/2020,92.913,10.418,137.176,43.3,32605.906,6.63
Czech Republic,3/23/2020,108.787,11.566,137.176,43.3,32605.906,6.63
Czech Republic,3/24/2020,115.417,11.899,137.176,43.3,32605.906,6.63
Czech Republic,3/25/2020,130.171,12.806,137.176,43.3,32605.906,6.63
Czech Republic,3/26/2020,154.45,15.101,137.176,43.3,32605.906,6.63
Czech Republic,3/27/2020,192.549,18.249,137.176,43.3,32605.906,6.63
Czech Republic,3/28/2020,212.812,18.342,137.176,43.3,32605.906,6.63
Czech Republic,3/29/2020,248.67,22.251,137.176,43.3,32605.906,6.63
Czech Republic,3/30/2020,264.171,22.198,137.176,43.3,32605.906,6.63
Czech Republic,3/31/2020,280.325,23.558,137.176,43.3,32605.906,6.63
Czech Republic,4/1/2020,308.9,25.533,137.176,43.3,32605.906,6.63
Czech Republic,4/2/2020,335.139,25.813,137.176,43.3,32605.906,6.63
Czech Republic,4/3/2020,360.258,23.959,137.176,43.3,32605.906,6.63
Czech Republic,4/4/2020,391.26,25.493,137.176,43.3,32605.906,6.63
Czech Republic,4/5/2020,417.593,24.132,137.176,43.3,32605.906,6.63
Czech Republic,4/6/2020,428.332,23.452,137.176,43.3,32605.906,6.63
Czech Republic,4/7/2020,450.276,24.279,137.176,43.3,32605.906,6.63
Czech Republic,4/8/2020,468.485,22.798,137.176,43.3,32605.906,6.63
Czech Republic,4/9/2020,496.032,22.985,137.176,43.3,32605.906,6.63
Czech Republic,4/10/2020,520.031,22.825,137.176,43.3,32605.906,6.63
Czech Republic,4/11/2020,535.252,20.57,137.176,43.3,32605.906,6.63
Czech Republic,4/12/2020,551.126,19.076,137.176,43.3,32605.906,6.63
Czech Republic,4/13/2020,559.437,18.729,137.176,43.3,32605.906,6.63
Czech Republic,4/14/2020,565.787,16.502,137.176,43.3,32605.906,6.63
Czech Republic,4/15/2020,573.444,14.994,137.176,43.3,32605.906,6.63
Czech Republic,4/16/2020,588.571,13.22,137.176,43.3,32605.906,6.63
Czech Republic,4/17/2020,600.711,11.526,137.176,43.3,32605.906,6.63
Czech Republic,4/18/2020,611.543,10.899,137.176,43.3,32605.906,6.63
Czech Republic,4/19/2020,621.348,10.032,137.176,43.3,32605.906,6.63
Czech Republic,4/20/2020,633.767,10.619,137.176,43.3,32605.906,6.63
Czech Republic,4/21/2020,645.626,11.406,137.176,43.3,32605.906,6.63
Czech Republic,4/22/2020,657.485,12.006,137.176,43.3,32605.906,6.63
Czech Republic,4/23/2020,666.357,11.112,137.176,43.3,32605.906,6.63
Czech Republic,4/24/2020,671.212,10.072,137.176,43.3,32605.906,6.63
Czech Republic,4/25/2020,679.15,9.658,137.176,43.3,32605.906,6.63
Czech Republic,4/26/2020,686.527,9.311,137.176,43.3,32605.906,6.63
Czech Republic,4/27/2020,691.382,8.231,137.176,43.3,32605.906,6.63
Czech Republic,4/28/2020,695.584,7.137,137.176,43.3,32605.906,6.63
Czech Republic,4/29/2020,700.72,6.176,137.176,43.3,32605.906,6.63
Czech Republic,4/30/2020,707.724,5.91,137.176,43.3,32605.906,6.63
Czech Republic,5/1/2020,717.342,6.59,137.176,43.3,32605.906,6.63
Czech Republic,5/2/2020,722.478,6.19,137.176,43.3,32605.906,6.63
Czech Republic,5/3/2020,724.158,5.376,137.176,43.3,32605.906,6.63
Czech Republic,5/4/2020,726.586,5.029,137.176,43.3,32605.906,6.63
Czech Republic,5/5/2020,730.135,4.936,137.176,43.3,32605.906,6.63
Czech Republic,5/6/2020,737.325,5.229,137.176,43.3,32605.906,6.63
Czech Republic,5/7/2020,744.609,5.269,137.176,43.3,32605.906,6.63
Czech Republic,5/8/2020,749.931,4.656,137.176,43.3,32605.906,6.63
Czech Republic,5/9/2020,754.227,4.536,137.176,43.3,32605.906,6.63
Czech Republic,5/10/2020,755.908,4.536,137.176,43.3,32605.906,6.63
Czech Republic,5/11/2020,758.522,4.562,137.176,43.3,32605.906,6.63
Czech Republic,5/12/2020,763.471,4.762,137.176,43.3,32605.906,6.63
Czech Republic,5/13/2020,767.673,4.335,137.176,43.3,32605.906,6.63
Czech Republic,5/14/2020,772.156,3.935,137.176,43.3,32605.906,6.63
Czech Republic,5/15/2020,779.813,4.269,137.176,43.3,32605.906,6.63
Czech Republic,5/16/2020,784.949,4.389,137.176,43.3,32605.906,6.63
Czech Republic,5/17/2020,789.524,4.802,137.176,43.3,32605.906,6.63
Czech Republic,5/18/2020,791.392,4.696,137.176,43.3,32605.906,6.63
Czech Republic,5/19/2020,801.757,5.469,137.176,43.3,32605.906,6.63
Czech Republic,5/20/2020,807.453,5.683,137.176,43.3,32605.906,6.63
Czech Republic,5/21/2020,814.363,6.03,137.176,43.3,32605.906,6.63
Czech Republic,5/22/2020,817.445,5.376,137.176,43.3,32605.906,6.63
Czech Republic,5/23/2020,822.954,5.429,137.176,43.3,32605.906,6.63
Czech Republic,5/24/2020,830.144,5.803,137.176,43.3,32605.906,6.63
Czech Republic,5/25/2020,836.401,6.43,137.176,43.3,32605.906,6.63
Czech Republic,5/26/2020,840.79,5.576,137.176,43.3,32605.906,6.63
Czech Republic,5/27/2020,845.085,5.376,137.176,43.3,32605.906,6.63
Czech Republic,5/28/2020,848.447,4.869,137.176,43.3,32605.906,6.63
Czech Republic,5/29/2020,853.489,5.149,137.176,43.3,32605.906,6.63
Czech Republic,5/30/2020,858.718,5.109,137.176,43.3,32605.906,6.63
Czech Republic,5/31/2020,861.893,4.536,137.176,43.3,32605.906,6.63
Czech Republic,6/1/2020,865.909,4.215,137.176,43.3,32605.906,6.63
Czech Republic,6/2/2020,868.617,3.975,137.176,43.3,32605.906,6.63
Czech Republic,6/3/2020,874.406,4.189,137.176,43.3,32605.906,6.63
Czech Republic,6/4/2020,881.316,4.696,137.176,43.3,32605.906,6.63
Czech Republic,6/5/2020,886.546,4.722,137.176,43.3,32605.906,6.63
Czech Republic,6/6/2020,889.814,4.442,137.176,43.3,32605.906,6.63
Czech Republic,6/7/2020,893.362,4.496,137.176,43.3,32605.906,6.63
Czech Republic,6/8/2020,899.058,4.736,137.176,43.3,32605.906,6.63
Czech Republic,6/9/2020,905.502,5.269,137.176,43.3,32605.906,6.63
Czech Republic,6/10/2020,910.544,5.163,137.176,43.3,32605.906,6.63
Czech Republic,6/11/2020,917.361,5.149,137.176,43.3,32605.906,6.63
Czech Republic,6/12/2020,923.15,5.229,137.176,43.3,32605.906,6.63
Czech Republic,6/13/2020,928.006,5.456,137.176,43.3,32605.906,6.63
Czech Republic,6/14/2020,932.955,5.656,137.176,43.3,32605.906,6.63
Czech Republic,6/15/2020,936.037,5.283,137.176,43.3,32605.906,6.63
Czech Republic,6/16/2020,939.772,4.896,137.176,43.3,32605.906,6.63
Czech Republic,6/17/2020,944.161,4.802,137.176,43.3,32605.906,6.63
Czech Republic,6/18/2020,948.923,4.509,137.176,43.3,32605.906,6.63
Czech Republic,6/19/2020,955.273,4.589,137.176,43.3,32605.906,6.63
Czech Republic,6/20/2020,971.708,6.243,137.176,43.3,32605.906,6.63
Czech Republic,6/21/2020,975.63,6.096,137.176,43.3,32605.906,6.63
Czech Republic,6/22/2020,980.299,6.323,137.176,43.3,32605.906,6.63
Czech Republic,6/23/2020,986.182,6.63,137.176,43.3,32605.906,6.63
Czech Republic,6/24/2020,994.492,7.19,137.176,43.3,32605.906,6.63
Czech Republic,6/25/2020,1006.351,8.204,137.176,43.3,32605.906,6.63
Czech Republic,6/26/2020,1015.036,8.538,137.176,43.3,32605.906,6.63
Czech Republic,6/27/2020,1030.724,8.431,137.176,43.3,32605.906,6.63
Czech Republic,6/28/2020,1055.002,11.339,137.176,43.3,32605.906,6.63
Czech Republic,6/29/2020,1083.483,14.741,137.176,43.3,32605.906,6.63
Czech Republic,6/30/2020,1102.346,16.595,137.176,43.3,32605.906,6.63
Czech Republic,7/1/2020,1116.259,17.395,137.176,43.3,32605.906,6.63
Czech Republic,7/2/2020,1124.85,16.928,137.176,43.3,32605.906,6.63
Czech Republic,7/3/2020,1137.176,17.449,137.176,43.3,32605.906,6.63
Czech Republic,7/4/2020,1150.343,17.088,137.176,43.3,32605.906,6.63
Czech Republic,7/5/2020,1161.642,15.234,137.176,43.3,32605.906,6.63
Czech Republic,7/6/2020,1168.645,12.166,137.176,43.3,32605.906,6.63
Czech Republic,7/7/2020,1173.408,10.152,137.176,43.3,32605.906,6.63
Czech Republic,7/8/2020,1184.52,9.751,137.176,43.3,32605.906,6.63
Czech Republic,7/9/2020,1196.566,10.245,137.176,43.3,32605.906,6.63
Czech Republic,7/10/2020,1206.371,9.885,137.176,43.3,32605.906,6.63
Czech Republic,7/11/2020,1219.724,9.912,137.176,43.3,32605.906,6.63
Czech Republic,7/12/2020,1224.673,9.004,137.176,43.3,32605.906,6.63
Czech Republic,7/13/2020,1230.182,8.791,137.176,43.3,32605.906,6.63
Czech Republic,7/14/2020,1236.159,8.964,137.176,43.3,32605.906,6.63
Czech Republic,7/15/2020,1245.777,8.751,137.176,43.3,32605.906,6.63
Czech Republic,7/16/2020,1258.29,8.818,137.176,43.3,32605.906,6.63
Czech Republic,7/17/2020,1271.083,9.245,137.176,43.3,32605.906,6.63
Czech Republic,7/18/2020,1283.222,9.071,137.176,43.3,32605.906,6.63
Czech Republic,7/19/2020,1293.774,9.872,137.176,43.3,32605.906,6.63
Czech Republic,7/20/2020,1302.178,10.285,137.176,43.3,32605.906,6.63
Czech Republic,7/21/2020,1316.465,11.472,137.176,43.3,32605.906,6.63
Czech Republic,7/22/2020,1337.569,13.113,137.176,43.3,32605.906,6.63
Czech Republic,7/23/2020,1360.54,14.607,137.176,43.3,32605.906,6.63
Czech Republic,7/24/2020,1382.017,15.848,137.176,43.3,32605.906,6.63
Czech Republic,7/25/2020,1408.257,17.862,137.176,43.3,32605.906,6.63
Czech Republic,7/26/2020,1420.49,18.102,137.176,43.3,32605.906,6.63
Czech Republic,7/27/2020,1430.948,18.396,137.176,43.3,32605.906,6.63
Czech Republic,7/28/2020,1448.877,18.916,137.176,43.3,32605.906,6.63
Czech Republic,7/29/2020,1475.304,19.676,137.176,43.3,32605.906,6.63
Czech Republic,7/30/2020,1502.757,20.317,137.176,43.3,32605.906,6.63
Czech Republic,7/31/2020,1526.009,20.57,137.176,43.3,32605.906,6.63
Czech Republic,8/1/2020,1547.673,19.917,137.176,43.3,32605.906,6.63
Czech Republic,8/2/2020,1559.345,19.836,137.176,43.3,32605.906,6.63
Czech Republic,8/3/2020,1568.777,19.69,137.176,43.3,32605.906,6.63
Czech Republic,8/4/2020,1588.2,19.903,137.176,43.3,32605.906,6.63
Czech Republic,8/5/2020,1614.159,19.836,137.176,43.3,32605.906,6.63
Czech Republic,8/6/2020,1636.85,19.156,137.176,43.3,32605.906,6.63
Czech Republic,8/7/2020,1656.553,18.649,137.176,43.3,32605.906,6.63
Czech Republic,8/8/2020,1686.435,19.823,137.176,43.3,32605.906,6.63
Czech Republic,8/9/2020,1702.776,20.49,137.176,43.3,32605.906,6.63
Czech Republic,8/10/2020,1713.982,20.744,137.176,43.3,32605.906,6.63
Czech Republic,8/11/2020,1726.962,19.823,137.176,43.3,32605.906,6.63
Czech Republic,8/12/2020,1753.948,19.97,137.176,43.3,32605.906,6.63
Czech Republic,8/13/2020,1781.215,20.624,137.176,43.3,32605.906,6.63
Czech Republic,8/14/2020,1811.657,22.158,137.176,43.3,32605.906,6.63
Czech Republic,8/15/2020,1838.924,21.784,137.176,43.3,32605.906,6.63
Czech Republic,8/16/2020,1857.413,22.091,137.176,43.3,32605.906,6.63
Czech Republic,8/17/2020,1868.712,22.104,137.176,43.3,32605.906,6.63
Czech Republic,8/18/2020,1886.454,22.785,137.176,43.3,32605.906,6.63
Czech Republic,8/19/2020,1912.693,22.678,137.176,43.3,32605.906,6.63
Czech Republic,8/20/2020,1942.108,22.985,137.176,43.3,32605.906,6.63
Czech Republic,8/21/2020,1965.173,21.931,137.176,43.3,32605.906,6.63
Czech Republic,8/22/2020,2012.423,24.786,137.176,43.3,32605.906,6.63
Czech Republic,8/23/2020,2034.741,25.333,137.176,43.3,32605.906,6.63
Czech Republic,8/24/2020,2047.16,25.493,137.176,43.3,32605.906,6.63
Czech Republic,8/25/2020,2071.252,26.4,137.176,43.3,32605.906,6.63
Czech Republic,8/26/2020,2105.522,27.547,137.176,43.3,32605.906,6.63
Czech Republic,8/27/2020,2143.154,28.721,137.176,43.3,32605.906,6.63
Czech Republic,8/28/2020,2175.744,30.082,137.176,43.3,32605.906,6.63
Czech Republic,8/29/2020,2220.286,29.695,137.176,43.3,32605.906,6.63
Czech Republic,8/30/2020,2249.887,30.735,137.176,43.3,32605.906,6.63
Czech Republic,8/31/2020,2275.38,32.603,137.176,43.3,32605.906,6.63
Czech Republic,9/1/2020,2298.818,32.509,137.176,43.3,32605.906,6.63
Czech Republic,9/2/2020,2345.414,34.27,137.176,43.3,32605.906,6.63
Czech Republic,9/3/2020,2406.671,37.645,137.176,43.3,32605.906,6.63
Czech Republic,9/4/2020,2470.076,42.047,137.176,43.3,32605.906,6.63
Czech Republic,9/5/2020,2544.5,46.316,137.176,43.3,32605.906,6.63
Czech Republic,9/6/2020,2591.469,48.797,137.176,43.3,32605.906,6.63
Czech Republic,9/7/2020,2629.195,50.545,137.176,43.3,32605.906,6.63
Czech Republic,9/8/2020,2681.487,54.667,137.176,43.3,32605.906,6.63
Czech Republic,9/9/2020,2789.901,63.498,137.176,43.3,32605.906,6.63
Czech Republic,9/10/2020,2898.128,70.208,137.176,43.3,32605.906,6.63
Czech Republic,9/11/2020,3026.712,79.519,137.176,43.3,32605.906,6.63
Czech Republic,9/12/2020,3161.832,88.19,137.176,43.3,32605.906,6.63
Czech Republic,9/13/2020,3305.73,102.037,137.176,43.3,32605.906,6.63
Czech Republic,9/14/2020,3379.219,107.146,137.176,43.3,32605.906,6.63
Czech Republic,9/15/2020,3475.774,113.47,137.176,43.3,32605.906,6.63
Czech Republic,9/16/2020,3632.091,120.313,137.176,43.3,32605.906,6.63
Czech Republic,9/17/2020,3831.55,133.346,137.176,43.3,32605.906,6.63
Czech Republic,9/18/2020,4123.174,156.638,137.176,43.3,32605.906,6.63
Czech Republic,9/19/2020,4319.925,165.442,137.176,43.3,32605.906,6.63
Czech Republic,9/20/2020,4510.793,172.152,137.176,43.3,32605.906,6.63
Czech Republic,9/21/2020,4598.009,174.113,137.176,43.3,32605.906,6.63
Czech Republic,9/22/2020,4740.32,180.649,137.176,43.3,32605.906,6.63
Czech Republic,9/23/2020,4963.871,190.254,137.176,43.3,32605.906,6.63
Czech Republic,9/24/2020,5179.204,192.522,137.176,43.3,32605.906,6.63
Czech Republic,9/25/2020,5450.938,189.681,137.176,43.3,32605.906,6.63
Czech Republic,9/26/2020,5725.848,200.846,137.176,43.3,32605.906,6.63
Czech Republic,9/27/2020,5910.366,199.939,137.176,43.3,32605.906,6.63
Czech Republic,9/28/2020,6032.039,204.861,137.176,43.3,32605.906,6.63
Czech Republic,9/29/2020,6152.125,201.687,137.176,43.3,32605.906,6.63
Czech Republic,9/30/2020,6335.149,195.897,137.176,43.3,32605.906,6.63
Czech Republic,10/1/2020,6435.626,179.489,137.176,43.3,32605.906,6.63
Czech Republic,10/2/2020,6933.899,211.852,137.176,43.3,32605.906,6.63
Czech Republic,10/3/2020,7288.368,223.217,137.176,43.3,32605.906,6.63
Czech Republic,10/4/2020,7526.859,230.928,137.176,43.3,32605.906,6.63
Czech Republic,10/5/2020,7698.771,238.105,137.176,43.3,32605.906,6.63
Czech Republic,10/6/2020,7990.115,262.57,137.176,43.3,32605.906,6.63
Czech Republic,10/7/2020,8406.215,295.866,137.176,43.3,32605.906,6.63
Czech Republic,10/8/2020,8904.675,352.721,137.176,43.3,32605.906,6.63
Czech Republic,10/9/2020,9408.644,353.535,137.176,43.3,32605.906,6.63
Czech Republic,10/10/2020,10213.296,417.847,137.176,43.3,32605.906,6.63
Czech Republic,10/11/2020,10645.923,445.581,137.176,43.3,32605.906,6.63
Czech Republic,10/12/2020,10935.68,462.416,137.176,43.3,32605.906,6.63
Czech Republic,10/13/2020,11338.239,478.303,137.176,43.3,32605.906,6.63
Czech Republic,10/14/2020,12115.717,529.929,137.176,43.3,32605.906,6.63
Czech Republic,10/15/2020,13006.839,586.023,137.176,43.3,32605.906,6.63
Czech Republic,10/16/2020,13914.488,643.692,137.176,43.3,32605.906,6.63
Czech Republic,10/17/2020,14951.188,676.842,137.176,43.3,32605.906,6.63
Czech Republic,10/18/2020,15764.991,731.295,137.176,43.3,32605.906,6.63
Czech Republic,10/19/2020,16237.304,757.375,137.176,43.3,32605.906,6.63
Czech Republic,10/20/2020,16991.531,807.613,137.176,43.3,32605.906,6.63
Czech Republic,10/21/2020,18110.592,856.411,137.176,43.3,32605.906,6.63
Czech Republic,10/22/2020,19508.39,928.793,137.176,43.3,32605.906,6.63
Czech Republic,10/23/2020,20829.711,987.889,137.176,43.3,32605.906,6.63
Czech Republic,10/24/2020,22254.496,1043.33,137.176,43.3,32605.906,6.63
Czech Republic,10/25/2020,23419.313,1093.475,137.176,43.3,32605.906,6.63
Czech Republic,10/26/2020,24100.984,1123.383,137.176,43.3,32605.906,6.63
Czech Republic,10/27/2020,25060.272,1152.677,137.176,43.3,32605.906,6.63
Czech Republic,10/28/2020,26522.876,1201.755,137.176,43.3,32605.906,6.63
Czech Republic,10/29/2020,27734.942,1175.222,137.176,43.3,32605.906,6.63
Czech Republic,10/30/2020,28954.013,1160.615,137.176,43.3,32605.906,6.63
Czech Republic,10/31/2020,30224.442,1138.564,137.176,43.3,32605.906,6.63
Czech Republic,11/1/2020,31291.676,1124.623,137.176,43.3,32605.906,6.63
Czech Republic,11/2/2020,31902.566,1114.512,137.176,43.3,32605.906,6.63
Czech Republic,11/3/2020,32766.513,1100.892,137.176,43.3,32605.906,6.63
Czech Republic,11/4/2020,33895.379,1053.215,137.176,43.3,32605.906,6.63
Czech Republic,11/5/2020,35364.332,1089.913,137.176,43.3,32605.906,6.63
Czech Republic,11/6/2020,36599.651,1092.234,137.176,43.3,32605.906,6.63
Czech Republic,11/7/2020,37678.371,1064.847,137.176,43.3,32605.906,6.63
Czech Republic,11/8/2020,38399.542,1015.409,137.176,43.3,32605.906,6.63
Czech Republic,11/9/2020,38736.455,976.27,137.176,43.3,32605.906,6.63
Czech Republic,11/10/2020,39301.121,933.515,137.176,43.3,32605.906,6.63
Czech Republic,11/11/2020,40142.004,892.375,137.176,43.3,32605.906,6.63
Czech Republic,11/12/2020,40975.417,801.583,137.176,43.3,32605.906,6.63
Czech Republic,11/13/2020,41710.314,730.095,137.176,43.3,32605.906,6.63
Czech Republic,11/14/2020,42397.12,674.107,137.176,43.3,32605.906,6.63
Czech Republic,11/15/2020,42789.221,627.097,137.176,43.3,32605.906,6.63
Czech Republic,11/16/2020,42965.428,604.139,137.176,43.3,32605.906,6.63
Czech Republic,11/17/2020,43470.332,595.601,137.176,43.3,32605.906,6.63
Czech Republic,11/18/2020,43866.821,532.117,137.176,43.3,32605.906,6.63
Czech Republic,11/19/2020,44381.81,486.628,137.176,43.3,32605.906,6.63
Czech Republic,11/20/2020,44986.069,467.965,137.176,43.3,32605.906,6.63
Czech Republic,11/21/2020,45528.417,447.328,137.176,43.3,32605.906,6.63
Czech Republic,11/22/2020,45826.018,433.828,137.176,43.3,32605.906,6.63
Czech Republic,11/23/2020,45967.301,428.839,137.176,43.3,32605.906,6.63
Germany,12/31/2019,,,237.016,46.6,45229.245,8
Germany,1/1/2020,,,237.016,46.6,45229.245,8
Germany,1/2/2020,,,237.016,46.6,45229.245,8
Germany,1/3/2020,,,237.016,46.6,45229.245,8
Germany,1/4/2020,,,237.016,46.6,45229.245,8
Germany,1/5/2020,,,237.016,46.6,45229.245,8
Germany,1/6/2020,,0,237.016,46.6,45229.245,8
Germany,1/7/2020,,0,237.016,46.6,45229.245,8
Germany,1/8/2020,,0,237.016,46.6,45229.245,8
Germany,1/9/2020,,0,237.016,46.6,45229.245,8
Germany,1/10/2020,,0,237.016,46.6,45229.245,8
Germany,1/11/2020,,0,237.016,46.6,45229.245,8
Germany,1/12/2020,,0,237.016,46.6,45229.245,8
Germany,1/13/2020,,0,237.016,46.6,45229.245,8
Germany,1/14/2020,,0,237.016,46.6,45229.245,8
Germany,1/15/2020,,0,237.016,46.6,45229.245,8
Germany,1/16/2020,,0,237.016,46.6,45229.245,8
Germany,1/17/2020,,0,237.016,46.6,45229.245,8
Germany,1/18/2020,,0,237.016,46.6,45229.245,8
Germany,1/19/2020,,0,237.016,46.6,45229.245,8
Germany,1/20/2020,,0,237.016,46.6,45229.245,8
Germany,1/21/2020,,0,237.016,46.6,45229.245,8
Germany,1/22/2020,,0,237.016,46.6,45229.245,8
Germany,1/23/2020,,0,237.016,46.6,45229.245,8
Germany,1/24/2020,,0,237.016,46.6,45229.245,8
Germany,1/25/2020,,0,237.016,46.6,45229.245,8
Germany,1/26/2020,,0,237.016,46.6,45229.245,8
Germany,1/27/2020,,0,237.016,46.6,45229.245,8
Germany,1/28/2020,0.012,0.002,237.016,46.6,45229.245,8
Germany,1/29/2020,0.048,0.007,237.016,46.6,45229.245,8
Germany,1/30/2020,0.048,0.007,237.016,46.6,45229.245,8
Germany,1/31/2020,0.06,0.009,237.016,46.6,45229.245,8
Germany,2/1/2020,0.084,0.012,237.016,46.6,45229.245,8
Germany,2/2/2020,0.095,0.014,237.016,46.6,45229.245,8
Germany,2/3/2020,0.107,0.015,237.016,46.6,45229.245,8
Germany,2/4/2020,0.131,0.017,237.016,46.6,45229.245,8
Germany,2/5/2020,0.131,0.012,237.016,46.6,45229.245,8
Germany,2/6/2020,0.131,0.012,237.016,46.6,45229.245,8
Germany,2/7/2020,0.143,0.012,237.016,46.6,45229.245,8
Germany,2/8/2020,0.155,0.01,237.016,46.6,45229.245,8
Germany,2/9/2020,0.155,0.009,237.016,46.6,45229.245,8
Germany,2/10/2020,0.155,0.007,237.016,46.6,45229.245,8
Germany,2/11/2020,0.155,0.003,237.016,46.6,45229.245,8
Germany,2/12/2020,0.179,0.007,237.016,46.6,45229.245,8
Germany,2/13/2020,0.179,0.007,237.016,46.6,45229.245,8
Germany,2/14/2020,0.179,0.005,237.016,46.6,45229.245,8
Germany,2/15/2020,0.179,0.003,237.016,46.6,45229.245,8
